crime_id,crime_date,country,longitude,crime_type_id,resolved,people_involved_crime,crime_datetime,people_involved_other,crime_role_id,person_id,year,month,total_people
1198,2022-06-05,Austria,,12,1,2,2022-06-05 22:00:00,2,1,1173,2022,6,2
1198,2022-06-05,Austria,,12,1,2,2022-06-05 22:00:00,2,5,2777,2022,6,2
1199,2022-02-27,Austria,,11,1,5,2022-02-27 17:40:00,5,1,1691,2022,2,5
1199,2022-02-27,Austria,,11,1,5,2022-02-27 17:40:00,5,5,5032,2022,2,5
1199,2022-02-27,Austria,,11,1,5,2022-02-27 17:40:00,5,5,520,2022,2,5
1199,2022-02-27,Austria,,11,1,5,2022-02-27 17:40:00,5,2,2265,2022,2,5
1199,2022-02-27,Austria,,11,1,5,2022-02-27 17:40:00,5,4,4352,2022,2,5
1200,2023-09-12,Germany,,4,1,4,2023-09-12 08:45:00,4,1,6431,2023,9,4
1200,2023-09-12,Germany,,4,1,4,2023-09-12 08:45:00,4,5,5460,2023,9,4
1200,2023-09-12,Germany,,4,1,4,2023-09-12 08:45:00,4,4,5875,2023,9,4
1200,2023-09-12,Germany,,4,1,4,2023-09-12 08:45:00,4,2,841,2023,9,4
1201,2023-08-15,Italy,,7,1,2,2023-08-15 12:35:00,2,1,6006,2023,8,2
1201,2023-08-15,Italy,,7,1,2,2023-08-15 12:35:00,2,5,5756,2023,8,2
1202,2023-02-28,Spain,,3,0,2,2023-02-28 18:15:00,2,1,3912,2023,2,2
1202,2023-02-28,Spain,,3,0,2,2023-02-28 18:15:00,2,5,1937,2023,2,2
1203,2023-04-14,Sweden,,5,1,2,2023-04-14 09:25:00,2,1,4122,2023,4,2
1203,2023-04-14,Sweden,,5,1,2,2023-04-14 09:25:00,2,5,2697,2023,4,2
1204,2023-05-20,Norway,,11,0,6,2023-05-20 14:05:00,6,1,6716,2023,5,6
1204,2023-05-20,Norway,,11,0,6,2023-05-20 14:05:00,6,5,5672,2023,5,6
1204,2023-05-20,Norway,,11,0,6,2023-05-20 14:05:00,6,4,643,2023,5,6
1204,2023-05-20,Norway,,11,0,6,2023-05-20 14:05:00,6,5,372,2023,5,6
1204,2023-05-20,Norway,,11,0,6,2023-05-20 14:05:00,6,3,2469,2023,5,6
1204,2023-05-20,Norway,,11,0,6,2023-05-20 14:05:00,6,5,2337,2023,5,6
1205,2023-09-28,Denmark,,9,0,2,2023-09-28 22:35:00,2,1,4617,2023,9,2
1205,2023-09-28,Denmark,,9,0,2,2023-09-28 22:35:00,2,5,6767,2023,9,2
1206,2023-03-25,Finland,,1,1,2,2023-03-25 22:40:00,2,1,1746,2023,3,2
1206,2023-03-25,Finland,,1,1,2,2023-03-25 22:40:00,2,5,7435,2023,3,2
1207,2021-12-05,Austria,,1,1,6,2021-12-05 22:25:00,6,1,4042,2021,12,6
1207,2021-12-05,Austria,,1,1,6,2021-12-05 22:25:00,6,5,5938,2021,12,6
1207,2021-12-05,Austria,,1,1,6,2021-12-05 22:25:00,6,2,4730,2021,12,6
1207,2021-12-05,Austria,,1,1,6,2021-12-05 22:25:00,6,5,388,2021,12,6
1207,2021-12-05,Austria,,1,1,6,2021-12-05 22:25:00,6,1,5621,2021,12,6
1207,2021-12-05,Austria,,1,1,6,2021-12-05 22:25:00,6,2,5854,2021,12,6
1208,2022-05-23,Sweden,,12,0,2,2022-05-23 03:30:00,2,1,6905,2022,5,2
1208,2022-05-23,Sweden,,12,0,2,2022-05-23 03:30:00,2,5,31,2022,5,2
1209,2021-09-28,Norway,,12,1,6,2021-09-28 04:20:00,6,1,2242,2021,9,6
1209,2021-09-28,Norway,,12,1,6,2021-09-28 04:20:00,6,5,388,2021,9,6
1209,2021-09-28,Norway,,12,1,6,2021-09-28 04:20:00,6,1,2600,2021,9,6
1209,2021-09-28,Norway,,12,1,6,2021-09-28 04:20:00,6,2,526,2021,9,6
1209,2021-09-28,Norway,,12,1,6,2021-09-28 04:20:00,6,3,205,2021,9,6
1209,2021-09-28,Norway,,12,1,6,2021-09-28 04:20:00,6,4,6582,2021,9,6
1210,2021-11-30,Denmark,,1,1,2,2021-11-30 01:05:00,2,1,7111,2021,11,2
1210,2021-11-30,Denmark,,1,1,2,2021-11-30 01:05:00,2,5,5497,2021,11,2
1211,2022-11-14,Finland,,1,1,2,2022-11-14 21:15:00,2,1,3901,2022,11,2
1211,2022-11-14,Finland,,1,1,2,2022-11-14 21:15:00,2,5,5645,2022,11,2
1212,2023-06-09,Austria,,1,0,2,2023-06-09 23:00:00,2,1,2350,2023,6,2
1212,2023-06-09,Austria,,1,0,2,2023-06-09 23:00:00,2,5,1679,2023,6,2
1213,2023-01-28,Netherlands,,12,1,2,2023-01-28 12:30:00,2,1,6486,2023,1,2
1213,2023-01-28,Netherlands,,12,1,2,2023-01-28 12:30:00,2,5,13,2023,1,2
1214,2021-09-08,Austria,,4,0,2,2021-09-08 04:45:00,2,1,1884,2021,9,2
1214,2021-09-08,Austria,,4,0,2,2021-09-08 04:45:00,2,5,515,2021,9,2
1215,2022-01-06,Austria,,10,1,2,2022-01-06 14:10:00,2,1,2194,2022,1,2
1215,2022-01-06,Austria,,10,1,2,2022-01-06 14:10:00,2,5,1912,2022,1,2
1216,2022-02-14,Austria,,1,1,2,2022-02-14 10:20:00,2,1,2914,2022,2,2
1216,2022-02-14,Austria,,1,1,2,2022-02-14 10:20:00,2,5,3199,2022,2,2
1217,2023-07-09,Germany,,12,1,5,2023-07-09 23:45:00,5,1,89,2023,7,5
1217,2023-07-09,Germany,,12,1,5,2023-07-09 23:45:00,5,5,573,2023,7,5
1217,2023-07-09,Germany,,12,1,5,2023-07-09 23:45:00,5,2,1397,2023,7,5
1217,2023-07-09,Germany,,12,1,5,2023-07-09 23:45:00,5,1,4207,2023,7,5
1217,2023-07-09,Germany,,12,1,5,2023-07-09 23:45:00,5,5,4460,2023,7,5
1218,2021-12-05,Italy,,1,1,2,2021-12-05 20:40:00,2,1,1135,2021,12,2
1218,2021-12-05,Italy,,1,1,2,2021-12-05 20:40:00,2,5,7240,2021,12,2
1219,2022-02-11,Spain,,7,1,2,2022-02-11 23:00:00,2,1,316,2022,2,2
1219,2022-02-11,Spain,,7,1,2,2022-02-11 23:00:00,2,5,7046,2022,2,2
1220,2023-07-03,Sweden,,7,1,2,2023-07-03 21:25:00,2,1,3988,2023,7,2
1220,2023-07-03,Sweden,,7,1,2,2023-07-03 21:25:00,2,5,277,2023,7,2
1221,2022-09-07,Norway,,12,0,2,2022-09-07 23:35:00,2,1,4388,2022,9,2
1221,2022-09-07,Norway,,12,0,2,2022-09-07 23:35:00,2,5,5961,2022,9,2
1222,2022-06-26,Denmark,,4,1,4,2022-06-26 23:35:00,4,1,675,2022,6,4
1222,2022-06-26,Denmark,,4,1,4,2022-06-26 23:35:00,4,5,6548,2022,6,4
1222,2022-06-26,Denmark,,4,1,4,2022-06-26 23:35:00,4,1,4147,2022,6,4
1222,2022-06-26,Denmark,,4,1,4,2022-06-26 23:35:00,4,5,9,2022,6,4
1223,2021-10-31,Finland,,12,0,2,2021-10-31 15:35:00,2,1,346,2021,10,2
1223,2021-10-31,Finland,,12,0,2,2021-10-31 15:35:00,2,5,3122,2021,10,2
1224,2023-03-03,Austria,,8,1,2,2023-03-03 16:15:00,2,1,2548,2023,3,2
1224,2023-03-03,Austria,,8,1,2,2023-03-03 16:15:00,2,5,5761,2023,3,2
1225,2022-02-14,Sweden,,12,0,6,2022-02-14 19:20:00,6,1,2129,2022,2,6
1225,2022-02-14,Sweden,,12,0,6,2022-02-14 19:20:00,6,5,4710,2022,2,6
1225,2022-02-14,Sweden,,12,0,6,2022-02-14 19:20:00,6,4,1066,2022,2,6
1225,2022-02-14,Sweden,,12,0,6,2022-02-14 19:20:00,6,2,1108,2022,2,6
1225,2022-02-14,Sweden,,12,0,6,2022-02-14 19:20:00,6,1,84,2022,2,6
1225,2022-02-14,Sweden,,12,0,6,2022-02-14 19:20:00,6,3,2032,2022,2,6
1226,2023-02-07,Norway,,7,1,2,2023-02-07 23:40:00,2,1,5604,2023,2,2
1226,2023-02-07,Norway,,7,1,2,2023-02-07 23:40:00,2,5,7275,2023,2,2
1227,2022-05-23,Denmark,,12,1,2,2022-05-23 02:45:00,2,1,1491,2022,5,2
1227,2022-05-23,Denmark,,12,1,2,2022-05-23 02:45:00,2,5,4351,2022,5,2
1228,2022-06-21,Finland,,5,1,6,2022-06-21 18:30:00,6,1,2866,2022,6,6
1228,2022-06-21,Finland,,5,1,6,2022-06-21 18:30:00,6,5,4551,2022,6,6
1228,2022-06-21,Finland,,5,1,6,2022-06-21 18:30:00,6,1,2063,2022,6,6
1228,2022-06-21,Finland,,5,1,6,2022-06-21 18:30:00,6,4,2272,2022,6,6
1228,2022-06-21,Finland,,5,1,6,2022-06-21 18:30:00,6,4,6206,2022,6,6
1228,2022-06-21,Finland,,5,1,6,2022-06-21 18:30:00,6,2,6065,2022,6,6
1229,2023-01-27,Austria,,12,1,2,2023-01-27 21:00:00,2,1,2433,2023,1,2
1229,2023-01-27,Austria,,12,1,2,2023-01-27 21:00:00,2,5,2843,2023,1,2
1230,2023-05-12,Netherlands,,9,1,3,2023-05-12 19:35:00,3,1,5519,2023,5,3
1230,2023-05-12,Netherlands,,9,1,3,2023-05-12 19:35:00,3,5,4054,2023,5,3
1230,2023-05-12,Netherlands,,9,1,3,2023-05-12 19:35:00,3,2,5734,2023,5,3
1231,2022-12-08,Austria,,9,1,5,2022-12-08 18:35:00,5,1,717,2022,12,5
1231,2022-12-08,Austria,,9,1,5,2022-12-08 18:35:00,5,5,6025,2022,12,5
1231,2022-12-08,Austria,,9,1,5,2022-12-08 18:35:00,5,4,6684,2022,12,5
1231,2022-12-08,Austria,,9,1,5,2022-12-08 18:35:00,5,1,2444,2022,12,5
1231,2022-12-08,Austria,,9,1,5,2022-12-08 18:35:00,5,1,6368,2022,12,5
1232,2021-09-10,Austria,,11,1,4,2021-09-10 17:10:00,4,1,3978,2021,9,4
1232,2021-09-10,Austria,,11,1,4,2021-09-10 17:10:00,4,5,1711,2021,9,4
1232,2021-09-10,Austria,,11,1,4,2021-09-10 17:10:00,4,3,2518,2021,9,4
1232,2021-09-10,Austria,,11,1,4,2021-09-10 17:10:00,4,3,5819,2021,9,4
1233,2022-05-03,Austria,,1,1,3,2022-05-03 03:30:00,3,1,5193,2022,5,3
1233,2022-05-03,Austria,,1,1,3,2022-05-03 03:30:00,3,5,4903,2022,5,3
1233,2022-05-03,Austria,,1,1,3,2022-05-03 03:30:00,3,3,6021,2022,5,3
1234,2023-07-02,Germany,,9,1,2,2023-07-02 18:30:00,2,1,5080,2023,7,2
1234,2023-07-02,Germany,,9,1,2,2023-07-02 18:30:00,2,5,317,2023,7,2
1235,2023-03-18,Italy,,11,1,2,2023-03-18 18:35:00,2,1,3311,2023,3,2
1235,2023-03-18,Italy,,11,1,2,2023-03-18 18:35:00,2,5,3499,2023,3,2
1236,2022-05-18,Spain,,12,1,2,2022-05-18 05:00:00,2,1,2406,2022,5,2
1236,2022-05-18,Spain,,12,1,2,2022-05-18 05:00:00,2,5,2963,2022,5,2
1237,2022-02-10,Sweden,,11,0,2,2022-02-10 02:15:00,2,1,1092,2022,2,2
1237,2022-02-10,Sweden,,11,0,2,2022-02-10 02:15:00,2,5,2942,2022,2,2
1238,2023-10-30,Norway,,7,1,2,2023-10-30 21:35:00,2,1,5631,2023,10,2
1238,2023-10-30,Norway,,7,1,2,2023-10-30 21:35:00,2,5,267,2023,10,2
1239,2022-12-27,Denmark,,12,1,2,2022-12-27 22:25:00,2,1,5599,2022,12,2
1239,2022-12-27,Denmark,,12,1,2,2022-12-27 22:25:00,2,5,6082,2022,12,2
1240,2022-01-09,Finland,,12,1,2,2022-01-09 09:30:00,2,1,4422,2022,1,2
1240,2022-01-09,Finland,,12,1,2,2022-01-09 09:30:00,2,5,1528,2022,1,2
1241,2022-09-24,Austria,,12,1,2,2022-09-24 20:00:00,2,1,6847,2022,9,2
1241,2022-09-24,Austria,,12,1,2,2022-09-24 20:00:00,2,5,4041,2022,9,2
1242,2022-12-10,Sweden,,12,0,2,2022-12-10 02:45:00,2,1,3888,2022,12,2
1242,2022-12-10,Sweden,,12,0,2,2022-12-10 02:45:00,2,5,5587,2022,12,2
1243,2021-10-06,Norway,,3,1,4,2021-10-06 15:10:00,4,1,2753,2021,10,4
1243,2021-10-06,Norway,,3,1,4,2021-10-06 15:10:00,4,5,78,2021,10,4
1243,2021-10-06,Norway,,3,1,4,2021-10-06 15:10:00,4,4,1592,2021,10,4
1243,2021-10-06,Norway,,3,1,4,2021-10-06 15:10:00,4,3,6963,2021,10,4
1244,2022-08-31,Denmark,,1,1,3,2022-08-31 04:25:00,3,1,7021,2022,8,3
1244,2022-08-31,Denmark,,1,1,3,2022-08-31 04:25:00,3,5,4234,2022,8,3
1244,2022-08-31,Denmark,,1,1,3,2022-08-31 04:25:00,3,2,4964,2022,8,3
1245,2022-01-01,Finland,,9,0,4,2022-01-01 08:25:00,4,1,7479,2022,1,4
1245,2022-01-01,Finland,,9,0,4,2022-01-01 08:25:00,4,5,4722,2022,1,4
1245,2022-01-01,Finland,,9,0,4,2022-01-01 08:25:00,4,2,3812,2022,1,4
1245,2022-01-01,Finland,,9,0,4,2022-01-01 08:25:00,4,4,2198,2022,1,4
1246,2023-06-12,Austria,,4,0,2,2023-06-12 05:05:00,2,1,4417,2023,6,2
1246,2023-06-12,Austria,,4,0,2,2023-06-12 05:05:00,2,5,5576,2023,6,2
1247,2023-07-25,Netherlands,,9,1,2,2023-07-25 13:00:00,2,1,5135,2023,7,2
1247,2023-07-25,Netherlands,,9,1,2,2023-07-25 13:00:00,2,5,4528,2023,7,2
1248,2021-11-16,Austria,,1,0,2,2021-11-16 23:00:00,2,1,367,2021,11,2
1248,2021-11-16,Austria,,1,0,2,2021-11-16 23:00:00,2,5,2133,2021,11,2
1249,2022-09-29,Austria,,7,1,4,2022-09-29 18:30:00,4,1,1767,2022,9,4
1249,2022-09-29,Austria,,7,1,4,2022-09-29 18:30:00,4,5,6423,2022,9,4
1249,2022-09-29,Austria,,7,1,4,2022-09-29 18:30:00,4,3,2869,2022,9,4
1249,2022-09-29,Austria,,7,1,4,2022-09-29 18:30:00,4,3,5741,2022,9,4
1250,2021-09-12,Austria,,12,0,6,2021-09-12 07:10:00,6,1,2089,2021,9,6
1250,2021-09-12,Austria,,12,0,6,2021-09-12 07:10:00,6,5,3124,2021,9,6
1250,2021-09-12,Austria,,12,0,6,2021-09-12 07:10:00,6,5,787,2021,9,6
1250,2021-09-12,Austria,,12,0,6,2021-09-12 07:10:00,6,2,4586,2021,9,6
1250,2021-09-12,Austria,,12,0,6,2021-09-12 07:10:00,6,4,3557,2021,9,6
1250,2021-09-12,Austria,,12,0,6,2021-09-12 07:10:00,6,2,4207,2021,9,6
1251,2023-04-06,Germany,,1,1,4,2023-04-06 21:30:00,4,1,132,2023,4,4
1251,2023-04-06,Germany,,1,1,4,2023-04-06 21:30:00,4,5,1054,2023,4,4
1251,2023-04-06,Germany,,1,1,4,2023-04-06 21:30:00,4,3,4435,2023,4,4
1251,2023-04-06,Germany,,1,1,4,2023-04-06 21:30:00,4,1,4541,2023,4,4
1252,2022-08-29,Italy,,10,1,5,2022-08-29 14:05:00,5,1,1344,2022,8,5
1252,2022-08-29,Italy,,10,1,5,2022-08-29 14:05:00,5,5,7467,2022,8,5
1252,2022-08-29,Italy,,10,1,5,2022-08-29 14:05:00,5,2,2822,2022,8,5
1252,2022-08-29,Italy,,10,1,5,2022-08-29 14:05:00,5,5,3032,2022,8,5
1252,2022-08-29,Italy,,10,1,5,2022-08-29 14:05:00,5,5,1034,2022,8,5
1253,2023-01-29,Spain,,4,1,2,2023-01-29 00:30:00,2,1,6364,2023,1,2
1253,2023-01-29,Spain,,4,1,2,2023-01-29 00:30:00,2,5,5382,2023,1,2
1254,2022-11-30,Sweden,,7,0,2,2022-11-30 23:05:00,2,1,5198,2022,11,2
1254,2022-11-30,Sweden,,7,0,2,2022-11-30 23:05:00,2,5,3177,2022,11,2
1255,2022-08-16,Norway,,1,1,2,2022-08-16 02:40:00,2,1,2104,2022,8,2
1255,2022-08-16,Norway,,1,1,2,2022-08-16 02:40:00,2,5,6583,2022,8,2
1256,2023-09-25,Denmark,,12,1,2,2023-09-25 20:30:00,2,1,1696,2023,9,2
1256,2023-09-25,Denmark,,12,1,2,2023-09-25 20:30:00,2,5,5715,2023,9,2
1257,2023-04-22,Finland,,12,1,6,2023-04-22 02:05:00,6,1,3359,2023,4,6
1257,2023-04-22,Finland,,12,1,6,2023-04-22 02:05:00,6,5,2672,2023,4,6
1257,2023-04-22,Finland,,12,1,6,2023-04-22 02:05:00,6,3,5810,2023,4,6
1257,2023-04-22,Finland,,12,1,6,2023-04-22 02:05:00,6,2,6653,2023,4,6
1257,2023-04-22,Finland,,12,1,6,2023-04-22 02:05:00,6,4,150,2023,4,6
1257,2023-04-22,Finland,,12,1,6,2023-04-22 02:05:00,6,3,1776,2023,4,6
1258,2023-10-17,Austria,,3,1,4,2023-10-17 04:30:00,4,1,6826,2023,10,4
1258,2023-10-17,Austria,,3,1,4,2023-10-17 04:30:00,4,5,5558,2023,10,4
1258,2023-10-17,Austria,,3,1,4,2023-10-17 04:30:00,4,3,174,2023,10,4
1258,2023-10-17,Austria,,3,1,4,2023-10-17 04:30:00,4,4,2967,2023,10,4
1259,2021-10-09,Sweden,,9,0,2,2021-10-09 01:15:00,2,1,370,2021,10,2
1259,2021-10-09,Sweden,,9,0,2,2021-10-09 01:15:00,2,5,5235,2021,10,2
1260,2021-09-04,Norway,,12,1,2,2021-09-04 23:10:00,2,1,6421,2021,9,2
1260,2021-09-04,Norway,,12,1,2,2021-09-04 23:10:00,2,5,1370,2021,9,2
1261,2022-06-23,Denmark,,2,0,2,2022-06-23 13:45:00,2,1,2182,2022,6,2
1261,2022-06-23,Denmark,,2,0,2,2022-06-23 13:45:00,2,5,5854,2022,6,2
1262,2023-02-08,Finland,,3,0,2,2023-02-08 22:20:00,2,1,4642,2023,2,2
1262,2023-02-08,Finland,,3,0,2,2023-02-08 22:20:00,2,5,398,2023,2,2
1263,2023-07-05,Austria,,12,1,3,2023-07-05 15:45:00,3,1,321,2023,7,3
1263,2023-07-05,Austria,,12,1,3,2023-07-05 15:45:00,3,5,6843,2023,7,3
1263,2023-07-05,Austria,,12,1,3,2023-07-05 15:45:00,3,3,3011,2023,7,3
1264,2023-10-02,Netherlands,,11,1,2,2023-10-02 00:45:00,2,1,6123,2023,10,2
1264,2023-10-02,Netherlands,,11,1,2,2023-10-02 00:45:00,2,5,5559,2023,10,2
1265,2021-11-04,Austria,,1,0,6,2021-11-04 07:00:00,6,1,4305,2021,11,6
1265,2021-11-04,Austria,,1,0,6,2021-11-04 07:00:00,6,5,3474,2021,11,6
1265,2021-11-04,Austria,,1,0,6,2021-11-04 07:00:00,6,4,3913,2021,11,6
1265,2021-11-04,Austria,,1,0,6,2021-11-04 07:00:00,6,3,3362,2021,11,6
1265,2021-11-04,Austria,,1,0,6,2021-11-04 07:00:00,6,3,4772,2021,11,6
1265,2021-11-04,Austria,,1,0,6,2021-11-04 07:00:00,6,3,6721,2021,11,6
1266,2022-03-12,Austria,,1,1,4,2022-03-12 21:10:00,4,1,5077,2022,3,4
1266,2022-03-12,Austria,,1,1,4,2022-03-12 21:10:00,4,5,3383,2022,3,4
1266,2022-03-12,Austria,,1,1,4,2022-03-12 21:10:00,4,1,3516,2022,3,4
1266,2022-03-12,Austria,,1,1,4,2022-03-12 21:10:00,4,4,915,2022,3,4
1267,2022-12-20,Austria,,3,0,2,2022-12-20 14:00:00,2,1,5137,2022,12,2
1267,2022-12-20,Austria,,3,0,2,2022-12-20 14:00:00,2,5,1251,2022,12,2
1268,2023-02-07,Germany,,9,0,2,2023-02-07 09:20:00,2,1,3710,2023,2,2
1268,2023-02-07,Germany,,9,0,2,2023-02-07 09:20:00,2,5,4941,2023,2,2
1269,2022-03-06,Italy,,12,1,2,2022-03-06 18:00:00,2,1,323,2022,3,2
1269,2022-03-06,Italy,,12,1,2,2022-03-06 18:00:00,2,5,2788,2022,3,2
1270,2023-07-21,Spain,,10,1,2,2023-07-21 15:35:00,2,1,4501,2023,7,2
1270,2023-07-21,Spain,,10,1,2,2023-07-21 15:35:00,2,5,3596,2023,7,2
1271,2023-10-12,Sweden,,12,1,2,2023-10-12 00:15:00,2,1,6886,2023,10,2
1271,2023-10-12,Sweden,,12,1,2,2023-10-12 00:15:00,2,5,172,2023,10,2
1272,2022-11-23,Norway,,12,1,2,2022-11-23 04:00:00,2,1,5136,2022,11,2
1272,2022-11-23,Norway,,12,1,2,2022-11-23 04:00:00,2,5,3333,2022,11,2
1273,2023-09-15,Denmark,,12,1,2,2023-09-15 07:40:00,2,1,6006,2023,9,2
1273,2023-09-15,Denmark,,12,1,2,2023-09-15 07:40:00,2,5,449,2023,9,2
1274,2023-01-08,Finland,,12,1,2,2023-01-08 21:05:00,2,1,6379,2023,1,2
1274,2023-01-08,Finland,,12,1,2,2023-01-08 21:05:00,2,5,2958,2023,1,2
1275,2022-10-21,Austria,,9,1,2,2022-10-21 16:20:00,2,1,1609,2022,10,2
1275,2022-10-21,Austria,,9,1,2,2022-10-21 16:20:00,2,5,3447,2022,10,2
1276,2021-11-11,Sweden,,3,0,4,2021-11-11 14:30:00,4,1,7377,2021,11,4
1276,2021-11-11,Sweden,,3,0,4,2021-11-11 14:30:00,4,5,777,2021,11,4
1276,2021-11-11,Sweden,,3,0,4,2021-11-11 14:30:00,4,3,7110,2021,11,4
1276,2021-11-11,Sweden,,3,0,4,2021-11-11 14:30:00,4,1,2018,2021,11,4
1277,2022-11-20,Norway,,1,1,2,2022-11-20 23:05:00,2,1,2795,2022,11,2
1277,2022-11-20,Norway,,1,1,2,2022-11-20 23:05:00,2,5,6425,2022,11,2
1278,2023-06-05,Denmark,,12,0,2,2023-06-05 23:25:00,2,1,571,2023,6,2
1278,2023-06-05,Denmark,,12,0,2,2023-06-05 23:25:00,2,5,4207,2023,6,2
1279,2023-03-19,Finland,,12,1,5,2023-03-19 01:25:00,5,1,1610,2023,3,5
1279,2023-03-19,Finland,,12,1,5,2023-03-19 01:25:00,5,5,4703,2023,3,5
1279,2023-03-19,Finland,,12,1,5,2023-03-19 01:25:00,5,3,3785,2023,3,5
1279,2023-03-19,Finland,,12,1,5,2023-03-19 01:25:00,5,4,2426,2023,3,5
1279,2023-03-19,Finland,,12,1,5,2023-03-19 01:25:00,5,4,5637,2023,3,5
1280,2022-01-21,Austria,,12,0,2,2022-01-21 06:00:00,2,1,1610,2022,1,2
1280,2022-01-21,Austria,,12,0,2,2022-01-21 06:00:00,2,5,7489,2022,1,2
1281,2022-12-07,Netherlands,,1,1,2,2022-12-07 00:40:00,2,1,6712,2022,12,2
1281,2022-12-07,Netherlands,,1,1,2,2022-12-07 00:40:00,2,5,6882,2022,12,2
1282,2023-01-18,Austria,,1,0,2,2023-01-18 07:35:00,2,1,6951,2023,1,2
1282,2023-01-18,Austria,,1,0,2,2023-01-18 07:35:00,2,5,6414,2023,1,2
1283,2022-12-17,Austria,,9,1,3,2022-12-17 11:10:00,3,1,1473,2022,12,3
1283,2022-12-17,Austria,,9,1,3,2022-12-17 11:10:00,3,5,5180,2022,12,3
1283,2022-12-17,Austria,,9,1,3,2022-12-17 11:10:00,3,3,4882,2022,12,3
1284,2021-09-23,Austria,,12,1,6,2021-09-23 15:45:00,6,1,1611,2021,9,6
1284,2021-09-23,Austria,,12,1,6,2021-09-23 15:45:00,6,5,3730,2021,9,6
1284,2021-09-23,Austria,,12,1,6,2021-09-23 15:45:00,6,5,2342,2021,9,6
1284,2021-09-23,Austria,,12,1,6,2021-09-23 15:45:00,6,3,774,2021,9,6
1284,2021-09-23,Austria,,12,1,6,2021-09-23 15:45:00,6,1,311,2021,9,6
1284,2021-09-23,Austria,,12,1,6,2021-09-23 15:45:00,6,4,7453,2021,9,6
1285,2023-06-28,Germany,,4,0,2,2023-06-28 02:20:00,2,1,4392,2023,6,2
1285,2023-06-28,Germany,,4,0,2,2023-06-28 02:20:00,2,5,2039,2023,6,2
1286,2022-05-01,Italy,,12,1,3,2022-05-01 02:15:00,3,1,5777,2022,5,3
1286,2022-05-01,Italy,,12,1,3,2022-05-01 02:15:00,3,5,5909,2022,5,3
1286,2022-05-01,Italy,,12,1,3,2022-05-01 02:15:00,3,2,48,2022,5,3
1287,2022-01-26,Spain,,12,1,2,2022-01-26 21:25:00,2,1,3668,2022,1,2
1287,2022-01-26,Spain,,12,1,2,2022-01-26 21:25:00,2,5,7286,2022,1,2
1288,2022-05-04,Sweden,,5,1,2,2022-05-04 14:20:00,2,1,3206,2022,5,2
1288,2022-05-04,Sweden,,5,1,2,2022-05-04 14:20:00,2,5,1957,2022,5,2
1289,2022-05-16,Norway,,12,0,2,2022-05-16 17:15:00,2,1,1365,2022,5,2
1289,2022-05-16,Norway,,12,0,2,2022-05-16 17:15:00,2,5,2322,2022,5,2
1290,2021-12-02,Denmark,,1,1,3,2021-12-02 00:35:00,3,1,23,2021,12,3
1290,2021-12-02,Denmark,,1,1,3,2021-12-02 00:35:00,3,5,2563,2021,12,3
1290,2021-12-02,Denmark,,1,1,3,2021-12-02 00:35:00,3,4,1417,2021,12,3
1291,2023-04-26,Finland,,11,1,3,2023-04-26 00:05:00,3,1,5779,2023,4,3
1291,2023-04-26,Finland,,11,1,3,2023-04-26 00:05:00,3,5,5932,2023,4,3
1291,2023-04-26,Finland,,11,1,3,2023-04-26 00:05:00,3,2,99,2023,4,3
1292,2022-05-25,Austria,,1,1,2,2022-05-25 19:00:00,2,1,2206,2022,5,2
1292,2022-05-25,Austria,,1,1,2,2022-05-25 19:00:00,2,5,6883,2022,5,2
1293,2023-08-18,Sweden,,4,1,2,2023-08-18 05:30:00,2,1,4423,2023,8,2
1293,2023-08-18,Sweden,,4,1,2,2023-08-18 05:30:00,2,5,3881,2023,8,2
1294,2022-04-04,Norway,,1,0,2,2022-04-04 10:25:00,2,1,6717,2022,4,2
1294,2022-04-04,Norway,,1,0,2,2022-04-04 10:25:00,2,5,5367,2022,4,2
1295,2022-01-24,Denmark,,4,1,5,2022-01-24 23:20:00,5,1,6135,2022,1,5
1295,2022-01-24,Denmark,,4,1,5,2022-01-24 23:20:00,5,5,5209,2022,1,5
1295,2022-01-24,Denmark,,4,1,5,2022-01-24 23:20:00,5,4,2439,2022,1,5
1295,2022-01-24,Denmark,,4,1,5,2022-01-24 23:20:00,5,1,3909,2022,1,5
1295,2022-01-24,Denmark,,4,1,5,2022-01-24 23:20:00,5,2,5826,2022,1,5
1296,2023-03-12,Finland,,12,0,3,2023-03-12 21:00:00,3,1,5570,2023,3,3
1296,2023-03-12,Finland,,12,0,3,2023-03-12 21:00:00,3,5,729,2023,3,3
1296,2023-03-12,Finland,,12,0,3,2023-03-12 21:00:00,3,2,407,2023,3,3
1297,2021-12-11,Austria,,10,1,2,2021-12-11 08:30:00,2,1,3165,2021,12,2
1297,2021-12-11,Austria,,10,1,2,2021-12-11 08:30:00,2,5,4108,2021,12,2
1298,2023-06-25,Netherlands,,12,1,2,2023-06-25 03:00:00,2,1,3780,2023,6,2
1298,2023-06-25,Netherlands,,12,1,2,2023-06-25 03:00:00,2,5,1044,2023,6,2
1299,2023-07-04,Austria,,12,1,5,2023-07-04 22:20:00,5,1,5720,2023,7,5
1299,2023-07-04,Austria,,12,1,5,2023-07-04 22:20:00,5,5,4252,2023,7,5
1299,2023-07-04,Austria,,12,1,5,2023-07-04 22:20:00,5,3,2717,2023,7,5
1299,2023-07-04,Austria,,12,1,5,2023-07-04 22:20:00,5,4,960,2023,7,5
